"filename", "language", "JSON with Comments", "JSON", "TypeScript", "Markdown", "HTML", "SCSS", "CSS", "C#", "XML", "comment", "blank", "total"
"z:\InternShipApp\client\src\services\data\chat\chat-data.service.ts", "TypeScript", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 14, 76
"z:\InternShipApp\client\src\services\data\chat\group-chat-data.service.ts", "TypeScript", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 21, 115
"z:\InternShipApp\client\src\services\data\feedback-data.service.ts", "TypeScript", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 13, 74
"z:\InternShipApp\client\src\services\data\forum\comment-data.service.ts", "TypeScript", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 11, 61
"z:\InternShipApp\client\src\services\data\forum\forum-data.service.ts", "TypeScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"z:\InternShipApp\client\src\services\data\forum\post-data.service.ts", "TypeScript", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 12, 67
"z:\InternShipApp\client\src\services\data\group-data.service.ts", "TypeScript", 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 16, 107
"z:\InternShipApp\client\src\services\data\meeting-data.service.ts", "TypeScript", 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 13, 100
"z:\InternShipApp\client\src\services\data\note-data.service.ts", "TypeScript", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 11, 55
"z:\InternShipApp\client\src\services\data\person-data.service.ts", "TypeScript", 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 17, 109
"z:\InternShipApp\client\src\services\data\quiz\question-data.service.ts", "TypeScript", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 9, 79
"z:\InternShipApp\client\src\services\data\quiz\question-solution-data.service.ts", "TypeScript", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 6, 30
"z:\InternShipApp\client\src\services\data\quiz\quiz-data.service.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"z:\InternShipApp\client\src\services\data\quiz\test-data.service.ts", "TypeScript", 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 19, 159
"z:\InternShipApp\client\src\services\data\task\subtask-data.service.ts", "TypeScript", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 10, 51
"z:\InternShipApp\client\src\services\data\task\task-data.service.ts", "TypeScript", 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 14, 80
"z:\InternShipApp\client\src\services\data\task\tasksolution-data.service.ts", "TypeScript", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 8, 47
"z:\InternShipApp\client\src\services\log.service.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 3, 15
"z:\InternShipApp\client\src\services\presence.service.ts", "TypeScript", 0, 0, 32, 0, 0, 0, 0, 0, 0, 2, 11, 45
"z:\InternShipApp\client\src\services\utils.service.ts", "TypeScript", 0, 0, 80, 0, 0, 0, 0, 0, 0, 1, 7, 88
"z:\InternShipApp\client\src\styles.css", "CSS", 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 24, 102
"z:\InternShipApp\client\tsconfig.app.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 1, 1, 16
"z:\InternShipApp\client\tsconfig.json", "JSON with Comments", 32, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 34
"z:\InternShipApp\client\tsconfig.spec.json", "JSON", 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 1, 15
"Total", "-", 0, 146, 1972, 0, 417, 0, 839, 1386, 2, -11, 724, 5475
